x_uav,y_uav,z_uav,velocity_x,velocity_y,velocity_z,snr,aoa,aod,wind_speed,wind_direction,battery_level,mission_type,target_next_x,target_next_y,target_next_z,target_next_velocity_x,target_next_velocity_y,target_next_velocity_z,target_optimal_beam_strength,target_energy_consumption,target_flight_stability,target_communication_quality
-123.944833,371.315149,81.035502,3.139487,-1.198543,-0.313291,-10.0,-25.363442,-35.290535,3.282601,42.660944,67.70404,0,-120.79297,370.124126,80.724724,3.257033,-0.960151,-0.372518,0.0,2.452304,0.785321,0.0
-120.420462,369.711569,80.769858,3.524371,-1.60358,-0.265644,-10.0,-20.195402,-24.222965,2.015973,36.649326,67.409983,0,-116.796922,368.13545,80.57007,3.363349,-1.412004,-0.187716,0.0,2.517615,0.724909,0.0
-117.742656,368.692877,79.968257,2.677806,-1.018692,-0.801601,-10.0,-19.505171,-18.03018,4.504902,119.363292,67.16123,0,-115.001569,367.655745,79.154693,2.869351,-0.811283,-0.727541,0.0,2.439444,0.639899,0.0
-114.769115,368.525908,79.763753,2.973541,-0.166969,-0.204504,-10.0,-22.462738,-29.638585,0.616281,46.032048,66.911968,0,-111.833025,368.419808,79.579763,2.923195,0.059756,-0.310734,0.0,2.452925,0.654107,0.0
-111.529488,367.749289,79.465015,3.239627,-0.776619,-0.298738,-10.0,-18.879332,-17.616576,8.701358,28.244094,66.644729,0,-108.261437,366.977935,79.126565,3.398214,-0.582541,-0.218402,0.0,2.502242,0.694021,0.0
-109.710648,367.42944,79.628757,1.81884,-0.319849,0.163742,-10.0,-21.104066,-18.792994,6.621122,331.558028,66.452029,0,-107.864807,367.044635,79.761944,2.030481,-0.132337,0.227103,0.0,2.362798,0.730226,0.0
-106.75846,367.407263,79.48869,2.952188,-0.022177,-0.140067,-10.0,-17.902774,-16.034991,1.81136,302.039038,66.204249,0,-103.796611,367.451069,79.394103,2.960176,-0.069765,-0.113165,0.0,2.485347,0.786546,0.0
-104.258308,367.167789,79.251997,2.500152,-0.239474,-0.236693,-10.0,-15.593383,-5.780359,1.343522,242.173078,65.978113,0,-101.790143,366.878191,78.98776,2.750109,-0.542493,-0.114918,0.0,2.453367,0.682903,0.0
-101.33451,366.866403,79.445118,2.923798,-0.301386,0.193121,-10.0,-19.023404,-9.793869,10.549635,20.370836,65.730832,0,-98.469985,366.591066,79.676247,2.824842,-0.360239,0.140317,0.0,2.508021,0.624159,0.0
-99.005361,367.105435,79.774484,2.329149,0.239032,0.329366,-10.0,-20.526289,-27.335118,1.98721,152.182309,65.51261,0,-96.682615,367.391889,80.071701,2.346664,0.318219,0.321028,0.0,2.460813,0.782934,0.0
-96.43217,368.204374,80.070337,2.573191,1.098939,0.295853,-10.0,-21.67621,-22.197175,7.446266,112.646662,65.271929,0,-93.775764,369.339549,80.344577,2.912268,1.107695,0.270269,0.0,2.517766,0.674068,0.0
-93.528699,368.951243,80.058755,2.903471,0.746869,-0.011582,-10.0,-15.307919,-17.570545,4.541055,351.722504,65.022028,0,-90.647178,369.781985,80.034862,2.906633,0.729518,0.145242,0.0,2.5487,0.863639,0.0
-91.085557,369.776194,80.256377,2.443142,0.824951,0.197622,-10.0,-16.411768,-6.342696,1.835346,22.509466,64.792717,0,-88.622022,370.623773,80.418988,2.484497,1.108356,0.265756,0.0,2.518986,0.779839,0.0
-88.28423,370.257397,80.388876,2.801327,0.481203,0.132499,-10.0,-11.587408,-4.098709,5.729828,96.787265,64.550445,0,-85.520434,370.780135,80.495941,2.478253,0.074097,0.186331,0.0,2.557022,0.742157,0.0
-86.320284,370.846828,80.508109,1.963946,0.589431,0.119233,-10.0,-17.438284,-21.919192,5.829331,275.198662,64.347747,0,-84.329204,371.384316,80.630736,1.996928,0.450559,0.152231,0.0,2.488008,0.627232,0.0
-83.470058,371.092882,80.213062,2.850226,0.246054,-0.295047,-10.0,-17.36852,-22.77011,4.907057,298.280015,64.103947,0,-80.61938,371.392179,79.864509,2.570091,0.24892,-0.253279,0.0,2.582403,0.816456,0.0
-80.644581,372.112731,80.679318,2.825477,1.019849,0.466256,-10.0,-10.919724,-6.869921,1.219445,64.531172,63.851954,0,-77.833155,373.153828,81.126083,2.767898,1.040999,0.313534,0.0,2.611389,0.625777,0.0
-78.038605,373.1664,80.692678,2.605976,1.053669,0.01336,-10.0,-8.383254,-17.864675,1.835547,221.868175,63.611406,0,-75.379869,374.220091,80.673608,2.809021,1.005423,0.068248,0.0,2.600526,0.984825,0.0
-75.888855,374.480875,80.706621,2.14975,1.314475,0.013943,-10.0,-11.088679,-23.993472,4.582548,141.069374,63.385415,0,-73.74139,375.7571,80.77128,2.341445,1.095194,0.097767,0.0,2.582711,0.861826,0.0
-73.177287,376.260891,80.470649,2.711568,1.780016,-0.235972,-10.0,-10.872506,-6.124747,2.873744,162.465881,63.122805,0,-70.500629,378.027122,80.258194,2.810801,1.78887,-0.216818,0.0,2.669079,0.693607,0.0
-71.061764,377.848821,80.928624,2.115523,1.58793,0.457975,-10.0,-11.600902,-3.35815,1.252966,134.111979,62.888579,0,-68.881771,379.485151,81.381375,2.53755,1.641636,0.609276,0.0,2.624024,0.909233,0.0
-68.328811,380.016315,80.894173,2.732953,2.167494,-0.034451,-10.0,-8.177289,-8.054654,3.483455,223.370563,62.614164,0,-65.584959,382.21088,80.895765,2.889778,2.229612,0.152012,0.0,2.718122,0.852903,0.0
-66.675664,381.493359,81.278941,1.653147,1.477044,0.384768,-10.0,-8.372908,-15.172691,1.956368,77.368549,62.401663,0,-65.011405,382.946437,81.692606,1.568959,1.698712,0.444446,0.0,2.604919,0.858097,0.0
-64.466136,383.54848,81.194402,2.209528,2.055121,-0.084539,-10.0,-11.49867,-6.320268,7.078122,68.733571,62.150727,0,-62.229748,385.639232,81.128851,2.019644,2.342068,-0.130547,0.0,2.694336,0.702455,0.0
-62.166725,385.466368,81.40739,2.299411,1.917888,0.212988,-10.0,-6.896008,-7.952497,1.052903,319.722548,61.900636,0,-59.902679,387.390525,81.649414,2.13716,1.991609,0.244561,0.0,2.705151,0.759725,0.0
-59.617553,387.454397,81.242337,2.549172,1.988029,-0.165053,-10.0,-1.89257,10.141196,5.275785,83.526545,61.638789,0,-57.051852,389.524123,81.121153,2.902927,1.8896,-0.300455,0.0,2.741755,0.670343,0.0
-57.71292,389.73216,81.547565,1.904633,2.277763,0.305228,-10.0,-5.904539,-1.378486,3.711278,233.823215,61.389549,0,-55.833574,391.956978,81.889834,2.297151,2.278502,0.406374,0.0,2.729002,0.877136,0.0
-56.2518,392.81684,82.071547,1.46112,3.08468,0.523982,-10.0,-1.833702,7.645052,5.008141,240.393813,61.116888,0,-54.769938,395.924684,82.596617,1.572748,2.578768,0.494321,0.0,2.789477,0.751029,0.0
-54.480406,395.265914,82.6016,1.771394,2.449074,0.530053,-10.0,-1.278231,-7.330872,9.267775,18.716167,60.863454,0,-52.677876,397.746465,83.111546,1.950465,2.322759,0.55537,0.0,2.763695,0.768899,0.0
-52.804288,397.634699,82.731456,1.676118,2.368785,0.129856,-10.0,-5.566467,-8.591986,2.829558,75.885517,60.618218,0,-51.140978,399.99141,82.859768,1.772007,2.543689,0.06488,0.0,2.759561,0.63202,0.0
-51.732247,400.154863,82.735107,1.072041,2.520164,0.003651,-10.0,-1.179149,-5.875519,0.981788,22.523343,60.381283,0,-50.702628,402.703683,82.694112,1.000115,2.580385,0.022035,0.0,2.754806,1.0,0.0
-51.055027,402.86564,82.524434,0.67722,2.710777,-0.210673,-10.0,-0.804462,7.247309,3.129527,296.057236,60.141182,0,-50.286178,405.617125,82.325813,0.750967,2.789537,-0.40344,0.0,2.773143,0.722136,0.0
-50.03957,404.977045,82.644011,1.015457,2.111405,0.119577,-10.0,-3.21072,-4.707272,9.953242,301.762952,59.923884,0,-49.037812,407.076281,82.756091,1.396285,2.436597,0.341455,0.0,2.738401,0.668923,0.0
-49.899926,408.577969,82.524694,0.139644,3.600924,-0.119317,-10.0,1.653433,0.578756,3.924958,100.311503,59.643604,0,-49.815526,412.18992,82.435827,0.037004,3.45734,-0.142369,0.0,2.87838,0.854686,0.0
-49.411754,411.723666,82.401515,0.488172,3.145697,-0.123179,-10.0,6.05609,10.926377,5.420246,314.665838,59.384317,0,-48.900662,414.765012,82.263721,0.481961,2.963761,-0.216829,0.0,2.849357,0.657781,0.0
-48.897708,413.542354,82.056723,0.514046,1.818688,-0.344792,-10.0,9.286393,8.127262,1.999114,154.794677,59.18826,0,-48.3766,415.254513,81.731136,0.557125,1.920341,0.047832,0.0,2.7327,0.55879,0.0
-48.58131,416.650523,82.108244,0.316398,3.108169,0.051521,-10.0,1.723709,4.644216,2.353563,17.861174,58.932027,0,-48.321416,419.736192,82.191194,0.209331,3.17986,-0.021574,0.0,2.865864,0.831426,0.0
-47.345623,419.546537,82.283268,1.235687,2.896014,0.175024,-10.0,7.104134,8.067378,3.593008,84.393216,58.674353,0,-46.115746,422.453287,82.497746,1.432777,3.069845,0.129471,0.0,2.881631,0.654123,0.0
-46.745733,423.278502,82.184023,0.59989,3.731965,-0.099245,-10.0,10.558342,10.25394,2.775076,93.977469,58.385294,0,-46.203228,427.014728,82.009999,0.56251,3.405871,0.021354,0.0,2.958853,0.824782,0.0
-45.973285,425.80402,82.535088,0.772448,2.525518,0.351065,-10.0,6.191536,0.851786,6.366041,327.303095,58.152082,0,-45.227286,428.27671,82.916731,0.720677,2.596019,0.29403,0.0,2.85882,0.536518,0.0
-47.067419,428.766527,82.243044,-1.094134,2.962507,-0.292044,-10.0,14.443949,11.299327,11.547617,41.969907,57.893503,0,-48.151562,431.742235,81.982808,-0.947635,3.020252,-0.457533,0.0,2.922482,0.567375,0.0
-47.308345,431.187606,82.687208,-0.240926,2.421079,0.444164,-10.0,11.776444,10.581686,8.981681,237.13835,57.669841,0,-47.532563,433.600923,83.083676,-0.413003,2.338358,0.632932,0.0,2.863833,0.74935,0.0
-47.501827,433.382029,82.846166,-0.193482,2.194423,0.158958,-10.0,10.596555,12.749757,2.258867,171.846143,57.459408,0,-47.836917,435.553894,83.018917,0.04657,2.10179,0.117815,0.0,2.847896,0.878077,0.0
-48.280384,436.41979,82.859595,-0.778557,3.037761,0.013429,-10.0,10.55138,11.740046,2.182684,146.789318,57.202609,0,-49.076068,439.466075,82.848957,-0.819879,3.159805,0.029127,0.0,2.953467,0.698614,0.0
-48.653712,438.304489,82.996925,-0.373328,1.884699,0.13733,-10.0,13.337197,12.888302,2.538324,220.259167,57.006298,0,-49.069878,440.16141,83.139366,-0.613757,1.805563,0.169076,0.0,2.842307,0.728489,0.0
-49.79352,440.416771,82.949633,-1.139808,2.112282,-0.047292,-10.0,17.138321,14.196698,10.22786,79.360562,56.786265,0,-50.923212,442.610645,82.884016,-0.776196,2.267313,0.008012,0.0,2.900752,0.705119,0.0
-50.210719,443.309143,82.428598,-0.417199,2.892372,-0.521035,-10.0,10.273063,7.355044,1.200835,90.420936,56.537845,0,-50.589932,446.196791,81.918053,-0.589975,3.148265,-0.416863,0.0,2.969947,0.826557,0.0
-51.078034,445.723509,82.457352,-0.867315,2.414366,0.028754,-10.0,18.785227,17.298612,9.663637,43.339528,56.309566,0,-52.003439,448.123719,82.478585,-1.109211,2.492162,0.053901,0.0,2.94108,0.666833,0.0
-51.847811,449.257728,82.204969,-0.769777,3.534219,-0.252383,-10.0,17.972774,17.852327,1.989394,300.580994,56.028272,0,-52.551673,452.795581,81.942299,-0.787624,3.526705,-0.425503,0.0,3.061174,0.905427,0.0
-53.054093,452.371956,81.833308,-1.206282,3.114228,-0.371661,-10.0,17.807756,20.909159,4.711373,197.952683,55.760257,0,-54.295755,455.450576,81.458881,-1.38561,3.282625,-0.408582,0.0,3.048018,0.439785,0.0
-55.131231,454.120115,81.408309,-2.077138,1.748159,-0.424999,-10.0,19.107426,13.325698,3.62388,289.955639,55.52286,0,-57.29596,455.848777,80.987262,-2.096463,1.664965,-0.519573,0.0,2.998651,0.806266,0.0
-56.427273,456.101738,81.071997,-1.296042,1.981623,-0.336312,-10.0,22.909741,16.729814,0.799348,297.383286,55.303281,0,-57.762324,458.14989,80.705766,-1.117302,2.160214,-0.15335,0.0,2.973994,0.735094,0.0
-57.092483,458.188378,80.572709,-0.66521,2.08664,-0.499288,-10.0,22.710455,25.282259,0.454199,203.123454,55.090966,0,-57.693749,460.227403,80.056497,-0.819742,2.252679,-0.409248,0.0,2.970082,0.825605,0.0
-59.605005,461.324194,80.680544,-2.512522,3.135816,0.107835,-10.0,25.760027,22.024313,5.616301,99.33217,54.789983,0,-62.049001,464.494769,80.795472,-2.710097,2.966445,0.232797,0.0,3.162468,0.794974,0.0
-61.85012,462.514481,80.266994,-2.245115,1.190287,-0.41355,-10.0,24.901455,29.616031,11.104969,62.872987,54.561255,0,-63.951815,463.621339,79.879911,-2.279675,1.344671,-0.36942,0.0,3.029393,0.598471,0.0
-64.9228,464.914777,80.126671,-3.07268,2.400296,-0.140323,-10.0,23.531131,32.337475,5.269218,340.532872,54.266175,0,-68.007385,467.317373,79.963732,-2.838128,2.533379,0.053799,0.0,3.176851,0.633465,0.0
-67.053017,467.226929,79.885006,-2.130217,2.312152,-0.241665,-10.0,30.334824,31.165502,1.549228,280.735518,54.008518,0,-69.155531,469.495997,79.644091,-2.560694,2.487444,-0.397815,0.0,3.114888,0.913829,0.0
-69.501388,468.787234,79.632273,-2.448371,1.560305,-0.252733,-10.0,28.808271,20.622538,8.501232,358.404804,53.762805,0,-71.865938,470.300263,79.350706,-2.220908,1.628015,-0.346526,0.0,3.103286,0.717222,0.0
-71.384256,471.072671,79.548905,-1.882868,2.285437,-0.083368,-10.0,35.183048,29.386325,4.357052,262.889708,53.514689,0,-73.246302,473.355413,79.44098,-1.658497,2.749445,-0.063755,0.0,3.120498,0.646274,0.0
-73.773207,473.255555,79.461422,-2.388951,2.182884,-0.087483,-10.0,25.491491,34.588829,3.32713,90.832294,53.252827,0,-76.092178,475.371333,79.339794,-2.418745,2.283441,0.092153,0.0,3.161083,0.815755,0.0
-76.882697,475.373618,79.09504,-3.10949,2.118063,-0.366382,-10.0,29.917187,29.069281,9.553749,163.506119,52.963821,0,-79.98833,477.46199,78.724518,-3.093775,1.692316,-0.320565,0.0,3.229822,0.58129,0.0
-80.394552,475.848095,78.661319,-3.511855,0.474477,-0.433721,-10.0,32.774125,29.99632,1.817338,22.120664,52.685311,0,-83.83386,476.412931,78.185532,-3.716661,0.418515,-0.530175,0.0,3.222755,0.808622,0.0
-82.045415,477.679725,78.553636,-1.650863,1.83163,-0.107683,-10.0,35.952059,33.493368,6.750284,289.084277,52.461903,0,-83.736419,479.507656,78.444062,-1.256354,1.554432,-0.057124,0.0,3.123721,0.864954,0.0
-85.03938,479.023637,78.531325,-2.993965,1.343912,-0.022311,-10.0,26.907795,30.570498,3.863969,315.048103,52.197811,0,-88.04447,480.469893,78.492141,-3.074581,1.742223,-0.105517,0.0,3.218293,0.68447,0.0
-87.462178,480.084833,78.151833,-2.422798,1.061196,-0.379492,-10.0,30.108606,35.933449,2.139435,17.410576,51.964206,0,-89.815749,481.16824,77.799875,-2.329489,1.330441,-0.327267,0.0,3.168999,0.751,0.0
-89.905116,481.185705,77.79211,-2.442938,1.100872,-0.359723,-10.0,41.17153,42.366525,0.990741,217.569355,51.729028,0,-92.353629,482.246329,77.422695,-2.525661,1.005343,-0.485236,0.0,3.183905,0.759303,0.0
-94.294371,482.880861,77.922951,-4.389255,1.695156,0.130841,-10.0,38.569094,44.037321,2.453073,182.050828,51.393676,0,-98.750463,484.555425,78.05709,-4.480165,1.651425,0.121701,0.0,3.40102,0.736001,0.0
-97.778969,483.044021,77.597538,-3.484598,0.16316,-0.325413,-10.0,43.249339,36.532162,6.549101,1.50748,51.118498,0,-101.281633,483.203973,77.24686,-3.587642,0.469199,-0.25892,0.0,3.294431,0.618696,0.0
-100.919154,483.310656,77.647383,-3.140185,0.266635,0.049845,-10.0,39.50885,40.086767,2.133392,196.894395,50.860904,0,-104.090704,483.579552,77.698508,-3.240541,-0.007858,0.082143,0.0,3.272143,0.751553,0.0
-104.17757,484.145192,77.442228,-3.258416,0.834536,-0.205155,-10.0,42.560737,44.524693,9.995785,289.499603,50.592412,0,-107.41085,484.855064,77.212932,-2.932583,0.718179,-0.322543,0.0,3.307363,0.657783,0.0
-108.09249,483.693863,77.731807,-3.91492,-0.451329,0.289579,-10.0,44.358818,40.198748,10.798455,169.826342,50.294838,0,-112.015429,483.259077,78.057661,-3.739037,-0.666804,0.427229,0.0,3.380406,0.696985,0.0
-110.358265,483.062415,77.734726,-2.265775,-0.631448,0.002919,-10.0,42.721479,46.17035,2.140807,184.934828,50.077232,0,-112.629697,482.366006,77.743466,-2.417128,-1.069433,0.122379,0.0,3.231351,0.85875,0.0
-113.235244,483.374121,77.809569,-2.876979,0.311706,0.074843,-10.0,40.048141,39.819011,6.254719,154.682411,49.832493,0,-116.144137,483.645058,77.857757,-2.452025,0.577973,0.26688,0.0,3.297854,0.595865,0.0
-116.858508,482.651588,77.67551,-3.623264,-0.722533,-0.134059,-10.0,46.643059,55.202365,7.667592,233.776375,49.547641,0,-120.41881,481.986378,77.517117,-3.421837,-0.655304,-0.156806,0.0,3.392321,0.616284,0.0
-118.787666,482.128949,77.900599,-1.929158,-0.522639,0.225089,-10.0,45.423603,45.622279,1.679868,112.535289,49.347074,0,-120.697032,481.640953,78.144054,-2.126318,-0.57947,0.344565,0.0,3.23378,0.859257,0.0
-121.53616,480.469868,77.997059,-2.748494,-1.659081,0.09646,-10.0,43.824872,45.538506,11.026526,83.600889,49.086481,0,-124.296452,478.847996,78.104058,-2.69513,-1.726905,0.133466,0.0,3.366862,0.655949,0.0
-124.671721,479.563302,77.903681,-3.135561,-0.906566,-0.093378,-10.0,48.914804,47.575281,3.243759,114.099344,48.823215,0,-127.779741,478.678974,77.789661,-3.105688,-0.833738,-0.092661,0.0,3.385371,0.537146,0.0
-126.408195,478.424725,77.879174,-1.736474,-1.138577,-0.024507,-10.0,43.047333,47.885079,4.393227,342.859231,48.619385,0,-128.151776,477.303082,77.880403,-1.562011,-1.367181,0.057508,0.0,3.276692,0.735755,0.0
-129.162875,477.250166,78.253908,-2.75468,-1.174559,0.374734,-10.0,49.288975,50.006679,3.121813,60.580292,48.368485,0,-131.904317,476.139377,78.62485,-2.648008,-1.006665,0.496554,0.0,3.383375,0.854399,0.0
-132.05326,475.726724,78.470744,-2.890385,-1.523442,0.216836,-10.0,52.457416,46.20197,6.369764,346.109983,48.104761,0,-134.950663,474.218662,78.674466,-2.619944,-1.438629,0.220781,0.0,3.42221,0.570882,0.0
-134.580329,473.287819,78.836006,-2.527069,-2.438905,0.365262,-10.0,51.233354,56.473159,2.94143,182.792822,47.828212,0,-137.196716,470.817811,79.215837,-2.427694,-2.224951,0.245292,0.0,3.461686,0.515432,0.0
-137.590065,470.77436,79.038548,-3.009736,-2.513459,0.202542,-10.0,44.549508,42.018664,5.829354,19.703774,47.531889,0,-140.583717,468.269303,79.21621,-3.046037,-2.948872,0.220389,0.0,3.516051,0.858416,0.0
-140.400243,469.30685,79.471706,-2.810178,-1.46751,0.433158,-10.0,50.138509,50.671279,2.304792,159.906026,47.271902,0,-143.210976,467.798689,79.925445,-2.765026,-1.463987,0.335621,0.0,3.456379,0.885971,0.0
-143.109203,468.05193,79.562017,-2.70896,-1.25492,0.090311,-10.0,51.51931,39.906697,1.694456,67.364737,47.022558,0,-145.921942,466.792707,79.648569,-2.774299,-1.463435,-0.026913,0.0,3.44756,0.80958,0.0
-145.292728,465.734094,79.793394,-2.183525,-2.317836,0.231377,-10.0,51.00264,49.815074,7.957753,343.961349,46.76292,0,-147.492534,463.408041,80.030073,-2.382197,-2.521012,0.092522,0.0,3.481129,0.53911,0.0
-147.458053,463.297795,80.09467,-2.165325,-2.436299,0.301276,-10.0,51.565342,47.478191,3.42377,266.208924,46.499251,0,-149.686603,460.771841,80.386376,-2.190071,-2.515835,0.182873,0.0,3.502374,0.70395,0.0
-149.623296,461.289421,80.160606,-2.165243,-2.008374,0.065936,-10.0,49.974008,49.404698,7.36628,69.125791,46.25155,0,-151.859689,459.232542,80.216602,-1.917713,-1.93242,-0.030869,0.0,3.482824,0.675613,0.0
-152.013372,459.57477,80.085623,-2.390076,-1.714651,-0.074983,-10.0,46.849596,45.213594,9.451547,296.639155,46.004427,0,-154.338645,457.804762,80.001503,-2.420336,-1.993808,-0.015848,0.0,3.494025,0.613469,0.0
-154.161826,456.877043,80.280995,-2.148454,-2.697727,0.195372,-10.0,51.553732,53.753879,2.807048,110.764472,45.731715,0,-156.302392,454.124448,80.439445,-2.296328,-2.459347,0.290374,0.0,3.558838,0.773202,0.0
-156.064938,454.63163,80.508333,-1.903112,-2.245413,0.227338,-10.0,55.733573,56.641463,1.522494,176.057424,45.484106,0,-157.914707,452.443773,80.730195,-1.664383,-2.356475,0.243303,0.0,3.521013,0.822235,0.0
-157.43713,451.981822,80.912832,-1.372192,-2.649808,0.404499,-10.0,54.564187,49.862664,3.022274,162.126139,45.23354,0,-158.794468,449.413075,81.30097,-1.558325,-2.67311,0.570979,0.0,3.539454,0.661286,0.0
-158.963973,449.892095,80.887502,-1.526843,-2.089727,-0.02533,-10.0,51.107395,58.130131,6.036991,44.441952,45.004129,0,-160.526848,447.878304,80.878632,-1.898933,-1.916878,-0.082467,0.0,3.508615,0.742032,0.0
-160.665386,446.430211,81.355942,-1.701413,-3.461884,0.46844,-10.0,49.296628,48.370512,7.335071,313.073887,44.709843,0,-162.427208,442.955749,81.832244,-1.333793,-3.69539,0.520495,0.0,3.653081,0.763759,0.0
-161.753048,444.163264,81.629231,-1.087662,-2.266947,0.273289,-10.0,48.005065,49.450895,3.121296,334.859473,44.483384,0,-162.77808,441.838808,81.911187,-0.796057,-2.566187,0.280988,0.0,3.528749,0.764333,0.0
-162.719287,441.953061,82.073073,-0.966239,-2.210203,0.443842,-10.0,48.645323,47.049544,2.730043,120.39931,44.26075,0,-163.691871,439.701559,82.497907,-0.579748,-2.121498,0.273629,0.0,3.53223,0.811427,0.0
-163.733198,439.540362,82.437203,-1.013911,-2.412699,0.36413,-10.0,47.560406,45.996783,1.57125,170.916842,44.028635,0,-164.661876,437.247201,82.81076,-1.033905,-2.731827,0.288088,0.0,3.562798,0.753999,0.0
-164.912016,437.458152,82.554424,-1.178818,-2.08221,0.117221,-10.0,46.233519,40.467699,3.647966,13.125978,43.808854,0,-166.09389,435.348338,82.71376,-0.810038,-2.329266,0.005006,0.0,3.549118,0.719918,0.0
-165.532648,434.384847,82.704858,-0.620632,-3.073305,0.150434,-10.0,49.794271,47.301702,6.705365,102.674089,43.551906,0,-166.211023,431.355223,82.854532,-0.435259,-2.63246,0.073396,0.0,3.6363,0.589006,0.0
-165.543258,430.971808,82.788033,-0.01061,-3.413039,0.083175,-10.0,44.080477,43.164075,8.269669,245.921143,43.281203,0,-165.57893,427.630099,82.879431,0.157454,-3.36298,0.164087,0.0,3.677347,0.654928,0.0
-165.596591,428.567227,82.662587,-0.053333,-2.404581,-0.125446,-10.0,39.425948,35.850015,2.05643,170.696861,43.060781,0,-165.655164,426.148144,82.528101,-0.134809,-2.110303,-0.161816,0.0,3.587805,0.768347,0.0
-166.135386,425.620671,82.713654,-0.538795,-2.946556,0.051067,-10.0,37.5951,39.265075,3.543534,139.670192,42.810989,0,-166.646248,422.665407,82.741939,-0.782538,-2.743019,0.128092,0.0,3.659035,0.809529,0.0
-166.35284,422.311348,82.535777,-0.217454,-3.309323,-0.177877,-10.0,36.712835,34.425924,1.237593,231.399869,42.544928,0,-166.625011,418.972617,82.393356,-0.434296,-2.885974,-0.261938,0.0,3.704876,0.840478,0.0
